tf_date,tf_time,tf_open,tf_high,tf_close,tf_low,tf_volume,predict
2021-06-10,11:59:00,1492.4,1494.6,1494.4,1491.4,85,0
2021-06-10,12:59:00,1494.2,1498.4,1495.8,1493.8,189,0
2021-06-10,13:45:00,1495.8,1498.8,1496.4,1495.8,154,0
2021-06-11,08:59:00,1491.2,1501.6,1501.4,1491.2,56,0
2021-06-11,09:59:00,1501.4,1505,1502.6,1495.4,307,0
2021-06-11,10:53:00,1502.6,1503,1498.4,1496.4,175,0
2021-06-11,11:58:00,1498.4,1498.6,1496.4,1494.2,111,0
2021-06-11,12:58:00,1496.4,1498.6,1498,1495.8,86,0
2021-06-11,13:45:00,1498,1498,1497,1496.4,102,0
2021-06-15,08:59:00,1501,1503,1501,1499.6,47,0
2021-06-15,09:59:00,1501.8,1501.8,1490.4,1490,208,0
2021-06-15,10:59:00,1490,1492.4,1490.8,1486.8,188,0
2021-06-15,11:58:00,1491.6,1494,1492,1490.4,69,0
2021-06-15,12:58:00,1492.8,1494.6,1493.4,1491.4,127,0
2021-06-15,13:45:00,1493.2,1494.6,1493.4,1492,101,0
2021-06-16,08:59:00,1492.4,1494.4,1492,1487.8,43,0
2021-06-16,09:58:00,1491.6,1493,1490.8,1487.8,116,0
2021-06-16,10:59:00,1490.6,1491.8,1490,1489,108,0
2021-06-16,11:59:00,1490.2,1491.8,1491.8,1488.6,138,0
2021-06-16,12:52:00,1491.2,1492,1488.8,1463,202,0
2021-06-16,13:30:00,1486.8,1489.2,1489,1485.2,119,0
2021-06-17,08:59:00,1483.8,1483.8,1476.2,1476.2,112,0
2021-06-17,09:59:00,1476.6,1479.8,1478.2,1471.4,413,0
2021-06-17,10:59:00,1478,1482.8,1482,1478,114,0
2021-06-17,11:57:00,1482.4,1485,1482.2,1481.6,111,0
2021-06-17,12:59:00,1483,1484,1483.4,1482.4,74,0
2021-06-17,13:45:00,1483.4,1487,1487,1482.8,131,0
2021-06-18,08:59:00,1481.4,1486,1483,1481.4,48,0
2021-06-18,09:59:00,1483.6,1483.6,1476.2,1473.2,423,0
2021-06-18,10:58:00,1476,1477.8,1475.6,1475,119,0
2021-06-18,11:58:00,1475.8,1478.2,1477,1475.2,74,0
2021-06-18,12:56:00,1477,1477.2,1476.2,1475,99,0
2021-06-18,13:45:00,1476.4,1477,1474.4,1474,96,0
2021-06-21,08:59:00,1465.4,1473,1471.4,1459,98,0
2021-06-21,09:59:00,1470.8,1473.6,1455.8,1451,667,0
2021-06-21,10:59:00,1455.6,1455.8,1454.4,1450,172,0
2021-06-21,11:59:00,1453.6,1455.6,1454.8,1449.4,196,0
2021-06-21,12:59:00,1454.6,1457.6,1456.8,1454,121,0
2021-06-21,13:45:00,1457.4,1460.4,1460,1456.2,130,1
2021-06-22,08:59:00,1467.8,1490,1482,1467.8,188,0
2021-06-22,09:59:00,1481.6,1482.6,1471.2,1468.4,503,0
2021-06-22,10:59:00,1470.4,1474.4,1474.4,1469,246,0
2021-06-22,11:56:00,1474.4,1477,1475,1473.4,84,0
2021-06-22,12:56:00,1473.8,1475.4,1473.8,1472.8,70,0
2021-06-22,13:45:00,1474.4,1476.4,1471.4,1471.2,198,0
2021-06-23,08:57:00,1475.2,1475.4,1473.4,1473.2,20,1
2021-06-23,09:59:00,1474.4,1488.4,1485.4,1474,447,0
2021-06-23,10:59:00,1485.4,1492,1485,1485,277,0
2021-06-23,11:59:00,1484.8,1486.6,1484.2,1482.2,222,0
2021-06-23,12:59:00,1484.4,1486.2,1485.8,1482,202,0
2021-06-23,13:45:00,1486.4,1491.8,1490,1485.8,205,0
2021-06-24,08:57:00,1492.4,1492.6,1491,1489,38,0
2021-06-24,09:59:00,1490.8,1492.4,1492.4,1484,324,0
2021-06-24,10:59:00,1491.6,1492,1491.2,1489,112,0
2021-06-24,11:55:00,1490.4,1490.4,1489.2,1487.2,95,0
2021-06-24,12:58:00,1489.2,1491,1490.4,1488.8,47,0
2021-06-24,13:45:00,1491,1492.2,1489.4,1488.2,101,1
2021-06-25,08:59:00,1500,1500,1498.2,1497,30,0
2021-06-25,09:59:00,1498.6,1504.8,1503.6,1493.8,485,0
2021-06-25,10:56:00,1503.2,1508,1505,1501.6,238,0
2021-06-25,11:59:00,1505.8,1509,1506.6,1505.2,148,0
2021-06-25,12:55:00,1505.8,1506.6,1503.8,1498.8,170,0
2021-06-25,13:45:00,1504,1504.6,1501,1496.8,186,0
2021-06-29,08:59:00,1503,1504.6,1499.8,1468.4,189,0
2021-06-29,09:57:00,1498.8,1499,1493.4,1488.8,433,0
2021-06-29,10:58:00,1493.8,1496.4,1494.4,1490,140,0
2021-06-29,11:55:00,1493,1493.2,1491.2,1487,198,0
2021-06-29,12:59:00,1492.4,1495.4,1494.2,1491,115,0
2021-06-29,13:45:00,1493.8,1498,1497.6,1490.8,279,0
2021-06-30,08:59:00,1500,1504,1502,1500,84,0
2021-06-30,09:59:00,1501.2,1514.2,1507.4,1501.2,501,0
2021-06-30,10:58:00,1507.2,1510.4,1509.6,1506.6,224,0
2021-06-30,11:54:00,1509.4,1509.4,1507.4,1506.6,113,0
2021-06-30,12:59:00,1507.6,1509,1509,1506.8,40,0
2021-06-30,13:45:00,1509,1509.2,1505.6,1504.2,144,0
2021-07-01,08:59:00,1507.2,1507.8,1507,1506.2,31,0
2021-07-01,09:59:00,1507.2,1510,1509,1490.4,383,0
2021-07-01,10:59:00,1509.4,1510.6,1504,1502.8,182,0
2021-07-01,11:59:00,1503.6,1503.6,1501.8,1495,208,0
2021-07-01,12:59:00,1502.2,1502.2,1500.4,1498.8,68,0
2021-07-01,13:45:00,1500.2,1505,1504.8,1498,143,0
2021-07-02,08:58:00,1505.8,1507,1505.8,1504.6,22,0
2021-07-02,09:59:00,1505.8,1507.6,1496.8,1493.8,370,0
2021-07-02,10:59:00,1496.4,1500,1498.4,1495.6,160,0
2021-07-02,11:59:00,1498.6,1501,1500,1498.4,101,0
