mini_dow_date,mini_dow_time,mini_dow_open,mini_dow_high,mini_dow_close,mini_dow_low,mini_dow_volume,predict
2019-11-08,09:30:00,27585.0,27599.0,27600.0,27573.0,2879.0,0
2019-11-08,09:45:00,27600.0,27589.0,27607.0,27584.0,2631.0,0
2019-11-08,10:00:00,27589.0,27584.0,27603.0,27577.0,3185.0,0
2019-11-08,10:15:00,27584.0,27551.0,27584.0,27544.0,3885.0,0
2019-11-08,10:30:00,27552.0,27572.0,27582.0,27550.0,2620.0,0
2019-11-08,10:45:00,27571.0,27588.0,27591.0,27570.0,1843.0,0
2019-11-08,11:00:00,27590.0,27605.0,27607.0,27584.0,2519.0,0
2019-11-08,11:15:00,27605.0,27596.0,27606.0,27588.0,1569.0,0
2019-11-08,11:30:00,27597.0,27599.0,27604.0,27590.0,2569.0,0
2019-11-08,11:45:00,27600.0,27606.0,27610.0,27592.0,1444.0,0
2019-11-08,12:00:00,27606.0,27608.0,27613.0,27601.0,1201.0,0
2019-11-08,12:15:00,27607.0,27601.0,27614.0,27596.0,1917.0,0
2019-11-08,12:30:00,27601.0,27603.0,27607.0,27595.0,938.0,0
2019-11-08,12:45:00,27604.0,27591.0,27607.0,27587.0,1265.0,0
2019-11-08,13:00:00,27591.0,27589.0,27597.0,27587.0,1184.0,0
2019-11-08,13:15:00,27590.0,27573.0,27593.0,27571.0,1778.0,0
2019-11-08,13:30:00,27573.0,27589.0,27590.0,27570.0,1297.0,0
2019-11-08,13:45:00,27588.0,27587.0,27591.0,27575.0,1138.0,0
2019-11-08,14:00:00,27587.0,27608.0,27608.0,27586.0,1908.0,0
2019-11-08,14:15:00,27608.0,27622.0,27623.0,27601.0,2155.0,0
2019-11-08,14:30:00,27623.0,27631.0,27637.0,27618.0,2734.0,0
2019-11-08,14:45:00,27631.0,27635.0,27636.0,27615.0,4975.0,0
2019-11-08,15:00:00,27635.0,27637.0,27649.0,27625.0,3738.0,0
2019-11-08,15:15:00,27637.0,27631.0,27640.0,27627.0,354.0,0
2019-11-08,15:30:00,27632.0,27640.0,27642.0,27629.0,527.0,0
2019-11-08,15:45:00,27639.0,27641.0,27645.0,27634.0,184.0,0
2019-11-08,16:00:00,27642.0,27642.0,27646.0,27640.0,35.0,0
2019-11-10,17:00:00,27645.0,27633.0,27646.0,27623.0,619.0,0
2019-11-10,17:15:00,27633.0,27629.0,27635.0,27625.0,151.0,0
2019-11-10,17:30:00,27630.0,27626.0,27636.0,27625.0,184.0,0
2019-11-10,17:45:00,27626.0,27625.0,27631.0,27625.0,223.0,0
2019-11-10,18:00:00,27625.0,27619.0,27626.0,27614.0,640.0,0
2019-11-10,18:15:00,27619.0,27612.0,27619.0,27609.0,249.0,0
2019-11-10,18:30:00,27613.0,27615.0,27617.0,27609.0,232.0,0
2019-11-10,18:45:00,27615.0,27601.0,27617.0,27599.0,404.0,0
2019-11-10,19:00:00,27603.0,27595.0,27603.0,27592.0,357.0,0
2019-11-10,19:15:00,27593.0,27577.0,27595.0,27576.0,687.0,0
2019-11-10,19:30:00,27577.0,27572.0,27579.0,27561.0,741.0,0
2019-11-10,19:45:00,27571.0,27574.0,27584.0,27571.0,595.0,0
2019-11-10,20:00:00,27573.0,27568.0,27576.0,27561.0,387.0,0
2019-11-10,20:15:00,27566.0,27557.0,27570.0,27555.0,586.0,0
2019-11-10,20:30:00,27557.0,27554.0,27561.0,27549.0,565.0,0
2019-11-10,20:45:00,27555.0,27558.0,27560.0,27553.0,241.0,0
2019-11-10,21:00:00,27558.0,27561.0,27565.0,27557.0,520.0,0
2019-11-10,21:15:00,27562.0,27569.0,27576.0,27562.0,363.0,0
2019-11-10,21:30:00,27569.0,27567.0,27572.0,27564.0,229.0,0
2019-11-10,21:45:00,27567.0,27557.0,27567.0,27554.0,217.0,0
2019-11-10,22:00:00,27558.0,27560.0,27561.0,27555.0,199.0,0
2019-11-10,22:15:00,27559.0,27557.0,27560.0,27555.0,120.0,0
2019-11-10,22:30:00,27557.0,27555.0,27560.0,27555.0,146.0,0
2019-11-10,22:45:00,27556.0,27556.0,27560.0,27553.0,160.0,0
2019-11-10,23:00:00,27555.0,27542.0,27556.0,27541.0,542.0,0
2019-11-10,23:15:00,27541.0,27548.0,27548.0,27537.0,384.0,0
2019-11-10,23:30:00,27548.0,27543.0,27553.0,27541.0,403.0,0
2019-11-10,23:45:00,27542.0,27548.0,27549.0,27541.0,230.0,0
2019-11-11,00:00:00,27549.0,27529.0,27550.0,27528.0,594.0,0
