mini_russell_date,mini_russell_time,mini_russell_open,mini_russell_high,mini_russell_low,mini_russell_close,mini_russell_volume,predict
2018-08-07,10:00:00,1693.2,1693.0,1691.9,1697.3,10141,1
2018-08-07,11:00:00,1693.0,1692.8,1689.5,1694.0,7138,0
2018-08-07,12:00:00,1692.8,1690.2,1688.1,1692.9,6779,0
2018-08-07,13:00:00,1690.1,1691.1,1688.6,1692.1,5052,0
2018-08-07,14:00:00,1691.0,1689.2,1688.6,1692.3,14668,1
2018-08-07,15:00:00,1689.2,1692.3,1688.1,1692.8,8614,1
2018-08-07,16:00:00,1692.2,1692.2,1692.1,1692.5,24,1
2018-08-07,17:00:00,1692.2,1690.5,1690.3,1692.3,194,0
2018-08-07,18:00:00,1690.4,1690.6,1690.2,1690.8,73,0
2018-08-07,19:00:00,1690.5,1691.4,1690.5,1691.9,133,1
2018-08-07,20:00:00,1691.1,1691.0,1690.3,1691.7,77,1
2018-08-07,21:00:00,1690.8,1690.9,1690.5,1691.2,73,0
2018-08-07,22:00:00,1690.9,1691.5,1690.8,1691.5,30,1
2018-08-07,23:00:00,1691.7,1690.3,1690.1,1691.7,92,1
2018-08-08,00:00:00,1690.3,1690.4,1690.3,1691.1,31,0
2018-08-08,01:00:00,1690.3,1688.8,1688.6,1690.3,210,0
2018-08-08,02:00:00,1688.8,1689.8,1688.8,1690.2,448,0
2018-08-08,03:00:00,1689.9,1689.5,1688.7,1690.1,411,0
2018-08-08,04:00:00,1689.5,1690.6,1689.3,1690.8,350,1
2018-08-08,05:00:00,1690.6,1690.7,1690.6,1691.5,361,1
2018-08-08,06:00:00,1690.9,1689.2,1689.1,1690.9,564,0
2018-08-08,07:00:00,1689.2,1687.9,1685.8,1689.3,1828,0
2018-08-08,08:00:00,1688.0,1685.4,1683.8,1689.6,12262,0
2018-08-08,09:00:00,1685.3,1683.0,1676.6,1686.3,18498,0
2018-08-08,10:00:00,1683.0,1686.5,1682.3,1688.4,14533,1
2018-08-08,11:00:00,1686.5,1686.3,1684.8,1689.0,8797,1
2018-08-08,12:00:00,1686.4,1691.4,1686.3,1691.9,6085,1
2018-08-08,13:00:00,1691.5,1689.3,1688.9,1692.1,5346,1
2018-08-08,14:00:00,1689.3,1689.3,1689.0,1691.3,6294,1
2018-08-08,15:00:00,1689.3,1685.5,1685.3,1689.3,7449,0
2018-08-08,16:00:00,1685.5,1685.7,1685.3,1685.9,51,0
2018-08-08,17:00:00,1685.7,1686.6,1685.6,1687.2,172,1
2018-08-08,18:00:00,1686.6,1686.7,1686.2,1687.0,110,1
2018-08-08,19:00:00,1686.7,1686.0,1685.3,1686.9,179,1
2018-08-08,20:00:00,1685.9,1686.8,1685.3,1687.0,245,1
2018-08-08,21:00:00,1686.8,1688.0,1686.8,1688.5,215,1
2018-08-08,22:00:00,1688.1,1688.0,1687.9,1688.4,39,1
2018-08-08,23:00:00,1688.1,1688.1,1688.0,1688.3,105,1
2018-08-09,00:00:00,1688.1,1688.1,1688.1,1688.7,61,1
2018-08-09,01:00:00,1688.1,1687.0,1686.6,1688.4,106,1
2018-08-09,02:00:00,1686.9,1686.5,1685.1,1686.9,438,0
2018-08-09,03:00:00,1686.7,1687.7,1686.5,1688.0,288,1
2018-08-09,04:00:00,1687.6,1687.4,1687.1,1688.2,163,1
2018-08-09,05:00:00,1687.4,1687.3,1687.0,1689.3,279,1
2018-08-09,06:00:00,1687.3,1688.9,1686.7,1689.3,369,1
2018-08-09,07:00:00,1689.0,1689.5,1688.1,1689.9,1083,1
2018-08-09,08:00:00,1689.4,1694.6,1687.2,1695.9,12965,1
2018-08-09,09:00:00,1694.5,1696.5,1693.4,1699.2,13049,1
2018-08-09,10:00:00,1696.6,1693.9,1691.9,1698.9,9991,1
2018-08-09,11:00:00,1694.0,1698.3,1693.5,1699.0,4983,1
2018-08-09,12:00:00,1698.3,1698.3,1696.3,1698.7,4395,1
2018-08-09,13:00:00,1698.3,1695.7,1695.0,1698.4,4925,1
2018-08-09,14:00:00,1695.6,1692.0,1690.4,1696.1,11112,0
2018-08-09,15:00:00,1691.9,1691.5,1690.7,1693.4,6336,0
2018-08-09,16:00:00,1691.7,1691.7,1691.7,1692.3,11,0
2018-08-09,17:00:00,1691.9,1690.8,1690.5,1692.4,287,0
2018-08-09,18:00:00,1690.9,1691.4,1690.9,1691.5,97,0
2018-08-09,19:00:00,1691.6,1689.4,1689.3,1691.9,448,1
2018-08-09,20:00:00,1689.4,1690.9,1689.2,1691.4,202,0
2018-08-09,21:00:00,1690.7,1690.1,1689.5,1690.8,129,0
2018-08-09,22:00:00,1690.0,1690.0,1689.5,1690.2,52,0
2018-08-09,23:00:00,1690.1,1689.5,1689.3,1690.4,71,0
2018-08-10,00:00:00,1689.4,1685.5,1684.7,1689.6,930,0
2018-08-10,01:00:00,1685.6,1683.5,1683.2,1685.8,1036,0
2018-08-10,02:00:00,1683.4,1682.9,1682.2,1684.7,1344,0
2018-08-10,03:00:00,1682.8,1682.8,1682.1,1684.1,962,0
2018-08-10,04:00:00,1682.8,1681.4,1681.1,1685.4,1282,1
2018-08-10,05:00:00,1681.2,1684.1,1681.1,1684.3,593,1
2018-08-10,06:00:00,1684.0,1683.2,1682.9,1684.5,755,0
2018-08-10,07:00:00,1683.1,1683.2,1681.3,1685.1,2260,1
2018-08-10,08:00:00,1683.2,1685.4,1680.5,1689.2,17198,1
2018-08-10,09:00:00,1685.4,1693.3,1682.8,1694.3,17406,1
2018-08-10,10:00:00,1693.4,1696.0,1691.0,1697.7,12692,1
2018-08-10,11:00:00,1696.1,1697.1,1694.0,1698.5,7549,1
2018-08-10,12:00:00,1697.1,1691.7,1691.6,1697.9,8284,1
2018-08-10,13:00:00,1691.8,1690.4,1687.5,1692.3,7604,0
2018-08-10,14:00:00,1690.4,1688.2,1688.0,1692.7,13765,0
2018-08-10,15:00:00,1688.3,1687.1,1686.4,1689.2,10988,0
2018-08-10,16:00:00,1687.3,1687.5,1687.1,1688.0,56,0
2018-08-12,17:00:00,1686.5,1683.3,1681.0,1686.5,778,0
2018-08-12,18:00:00,1683.2,1683.7,1683.0,1684.6,183,0
2018-08-12,19:00:00,1683.8,1681.8,1681.8,1684.1,613,0
2018-08-12,20:00:00,1681.7,1680.8,1679.9,1682.0,834,0
2018-08-12,21:00:00,1680.5,1679.4,1679.0,1681.6,337,0
2018-08-12,22:00:00,1679.4,1679.4,1678.7,1680.6,126,0
2018-08-12,23:00:00,1679.1,1677.5,1677.0,1679.4,474,0
2018-08-13,00:00:00,1677.6,1679.6,1677.4,1680.7,235,1
2018-08-13,01:00:00,1679.4,1680.3,1679.4,1683.6,429,1
2018-08-13,02:00:00,1680.4,1678.7,1678.2,1681.3,1071,0
2018-08-13,03:00:00,1678.7,1682.3,1678.5,1682.3,690,0
2018-08-13,04:00:00,1682.2,1680.8,1680.5,1683.1,656,1
2018-08-13,05:00:00,1680.7,1681.7,1680.0,1683.0,751,1
2018-08-13,06:00:00,1681.7,1685.8,1681.7,1686.4,1350,1
2018-08-13,07:00:00,1686.0,1687.5,1684.0,1688.5,2489,1
2018-08-13,08:00:00,1687.5,1686.2,1684.2,1689.2,13512,1
2018-08-13,09:00:00,1686.1,1688.3,1685.2,1691.9,11753,1
2018-08-13,10:00:00,1688.2,1679.0,1677.9,1689.0,15813,1
2018-08-13,11:00:00,1678.9,1672.6,1672.1,1679.3,13719,0
2018-08-13,12:00:00,1672.7,1674.7,1669.9,1675.8,10571,0
2018-08-13,13:00:00,1674.8,1681.1,1674.3,1683.6,12312,1
2018-08-13,14:00:00,1681.2,1677.1,1676.5,1681.2,11749,1
2018-08-13,15:00:00,1677.1,1677.3,1676.5,1679.7,10074,1
2018-08-13,16:00:00,1677.3,1677.8,1677.3,1678.3,68,0
2018-08-13,17:00:00,1678.1,1679.7,1677.9,1680.2,265,1
2018-08-13,18:00:00,1679.7,1679.1,1678.8,1680.0,155,1
2018-08-13,19:00:00,1679.0,1681.4,1679.0,1681.4,249,1
2018-08-13,20:00:00,1681.4,1680.8,1680.0,1682.0,310,1
2018-08-13,21:00:00,1680.7,1680.9,1679.1,1681.3,151,1
2018-08-13,22:00:00,1680.8,1681.9,1680.0,1682.2,118,1
2018-08-13,23:00:00,1681.7,1681.6,1681.6,1682.4,40,1
2018-08-14,00:00:00,1681.6,1682.4,1681.1,1682.6,81,1
2018-08-14,01:00:00,1682.1,1684.8,1682.1,1685.0,648,1
2018-08-14,02:00:00,1684.8,1686.6,1684.4,1686.7,1071,1
2018-08-14,03:00:00,1686.6,1683.6,1683.4,1686.7,775,1
2018-08-14,04:00:00,1683.6,1685.4,1683.0,1685.4,690,1
2018-08-14,05:00:00,1685.3,1686.0,1684.6,1686.8,678,1
2018-08-14,06:00:00,1686.0,1682.5,1682.0,1686.0,1402,1
2018-08-14,07:00:00,1682.6,1681.7,1680.7,1683.3,1170,0
2018-08-14,08:00:00,1681.6,1685.9,1679.7,1688.4,16524,1
2018-08-14,09:00:00,1685.9,1695.6,1683.4,1697.2,22078,1
2018-08-14,10:00:00,1695.6,1694.0,1692.3,1697.7,12600,1
2018-08-14,11:00:00,1693.9,1695.2,1692.8,1697.8,6477,1
2018-08-14,12:00:00,1695.2,1693.6,1692.3,1696.2,4577,1
2018-08-14,13:00:00,1693.7,1692.3,1691.3,1694.2,5245,1
2018-08-14,14:00:00,1692.3,1693.9,1692.2,1695.4,14475,1
2018-08-14,15:00:00,1693.8,1697.0,1693.4,1697.3,9803,1
2018-08-14,16:00:00,1696.9,1696.6,1696.3,1697.3,55,1
2018-08-14,17:00:00,1696.6,1696.5,1695.5,1697.0,202,1
2018-08-14,18:00:00,1696.4,1696.5,1695.9,1696.7,149,1
2018-08-14,19:00:00,1696.6,1696.3,1696.3,1697.4,245,1
2018-08-14,20:00:00,1696.2,1694.6,1694.4,1696.2,396,0
2018-08-14,21:00:00,1694.7,1694.3,1693.7,1695.1,171,0
2018-08-14,22:00:00,1693.9,1693.5,1692.8,1694.2,284,0
2018-08-14,23:00:00,1693.7,1693.9,1692.8,1693.9,145,0
2018-08-15,00:00:00,1694.0,1694.1,1693.1,1694.4,120,1
2018-08-15,01:00:00,1694.3,1695.3,1693.8,1695.5,295,1
2018-08-15,02:00:00,1695.4,1694.5,1693.9,1695.8,608,1
2018-08-15,03:00:00,1694.4,1693.9,1693.6,1695.1,417,0
2018-08-15,04:00:00,1693.8,1692.3,1692.3,1694.0,558,0
2018-08-15,05:00:00,1692.4,1688.5,1688.1,1692.7,2718,0
2018-08-15,06:00:00,1688.4,1688.2,1685.8,1690.3,2088,0
2018-08-15,07:00:00,1688.2,1687.7,1686.9,1690.4,4408,0
2018-08-15,08:00:00,1687.7,1679.5,1679.3,1689.9,19546,0
2018-08-15,09:00:00,1679.5,1664.1,1663.2,1679.8,34668,0
2018-08-15,10:00:00,1664.0,1669.3,1662.5,1675.7,20403,0
2018-08-15,11:00:00,1669.3,1674.3,1668.5,1677.1,10530,0
2018-08-15,12:00:00,1674.4,1669.5,1669.0,1676.3,7214,1
2018-08-15,13:00:00,1669.5,1670.1,1665.5,1670.2,9938,0
2018-08-15,14:00:00,1670.2,1670.7,1668.3,1673.5,17836,1
2018-08-15,15:00:00,1670.6,1674.8,1670.5,1675.5,9872,1
2018-08-15,16:00:00,1674.9,1674.4,1674.4,1675.2,46,1
2018-08-15,17:00:00,1674.0,1673.9,1673.6,1675.1,185,1
2018-08-15,18:00:00,1674.0,1673.4,1673.0,1674.8,215,1
2018-08-15,19:00:00,1673.5,1672.6,1671.0,1673.8,490,0
2018-08-15,20:00:00,1672.5,1678.4,1671.7,1679.7,1660,1
2018-08-15,21:00:00,1678.3,1678.0,1677.8,1681.2,661,1
2018-08-15,22:00:00,1678.1,1678.7,1677.2,1679.1,138,1
2018-08-15,23:00:00,1678.8,1678.3,1678.0,1679.1,79,1
2018-08-16,00:00:00,1678.5,1680.0,1678.4,1680.0,145,1
2018-08-16,01:00:00,1679.9,1679.1,1678.3,1680.2,560,1
2018-08-16,02:00:00,1679.2,1676.4,1675.9,1679.3,885,1
2018-08-16,03:00:00,1676.4,1679.3,1676.0,1679.7,411,1
2018-08-16,04:00:00,1679.4,1679.2,1678.3,1680.0,474,1
2018-08-16,05:00:00,1679.2,1682.2,1679.2,1682.4,1526,1
2018-08-16,06:00:00,1682.3,1680.7,1680.2,1682.8,996,1
2018-08-16,07:00:00,1680.8,1678.6,1678.6,1681.7,1822,1
2018-08-16,08:00:00,1678.7,1680.5,1677.8,1682.6,13909,1
2018-08-16,09:00:00,1680.5,1685.4,1680.1,1687.6,14998,1
2018-08-16,10:00:00,1685.4,1690.9,1684.8,1692.0,13562,1
2018-08-16,11:00:00,1690.9,1689.4,1688.6,1693.0,7311,1
2018-08-16,12:00:00,1689.4,1685.4,1684.7,1690.3,5447,1
2018-08-16,13:00:00,1685.4,1686.1,1683.1,1687.6,5817,0
2018-08-16,14:00:00,1686.1,1686.5,1685.8,1688.7,10430,1
2018-08-16,15:00:00,1686.5,1688.5,1686.0,1689.8,8068,1
2018-08-16,16:00:00,1688.4,1688.4,1688.1,1688.7,38,1
2018-08-16,17:00:00,1688.5,1687.8,1685.8,1688.5,438,1
2018-08-16,18:00:00,1687.8,1687.7,1686.8,1688.0,226,0
2018-08-16,19:00:00,1687.8,1687.9,1687.1,1688.0,138,0
2018-08-16,20:00:00,1688.1,1690.3,1688.0,1691.5,467,1
2018-08-16,21:00:00,1690.1,1690.0,1689.5,1691.1,211,1
2018-08-16,22:00:00,1689.9,1689.5,1688.7,1690.0,65,1
2018-08-16,23:00:00,1689.8,1689.3,1689.0,1690.5,124,1
2018-08-17,00:00:00,1689.2,1688.8,1688.7,1689.5,183,0
2018-08-17,01:00:00,1688.7,1689.6,1688.5,1689.8,275,1
2018-08-17,02:00:00,1689.6,1690.2,1689.0,1690.6,379,1
2018-08-17,03:00:00,1690.1,1689.5,1689.2,1691.3,570,1
2018-08-17,04:00:00,1689.5,1686.9,1686.1,1689.5,604,0
2018-08-17,05:00:00,1686.8,1687.3,1685.1,1687.6,967,0
2018-08-17,06:00:00,1687.3,1686.0,1685.5,1687.9,655,0
2018-08-17,07:00:00,1686.0,1686.9,1683.2,1687.7,2016,1
2018-08-17,08:00:00,1686.8,1685.1,1680.3,1687.2,13979,0
2018-08-17,09:00:00,1685.1,1683.2,1680.5,1687.0,10796,0
2018-08-17,10:00:00,1683.1,1690.2,1681.8,1690.7,7188,1
2018-08-17,11:00:00,1690.2,1688.4,1688.1,1691.0,4870,1
2018-08-17,12:00:00,1688.4,1690.9,1687.7,1691.0,3492,1
2018-08-17,13:00:00,1691.0,1695.6,1690.3,1695.9,10762,1
2018-08-17,14:00:00,1695.6,1695.3,1692.4,1696.0,13064,1
2018-08-17,15:00:00,1695.3,1696.8,1694.2,1697.7,11786,1
2018-08-17,16:00:00,1696.8,1696.8,1696.7,1697.5,36,1
2018-08-19,17:00:00,1697.6,1698.2,1696.0,1698.4,309,1
2018-08-19,18:00:00,1698.3,1697.1,1696.6,1698.3,116,1
2018-08-19,19:00:00,1696.8,1696.9,1696.7,1698.0,142,1
2018-08-19,20:00:00,1696.8,1696.5,1695.2,1697.8,302,1
2018-08-19,21:00:00,1696.4,1696.5,1696.3,1698.0,103,1
2018-08-19,22:00:00,1696.2,1697.0,1695.6,1697.0,52,1
2018-08-19,23:00:00,1696.7,1696.6,1696.2,1697.1,58,1
2018-08-20,00:00:00,1696.4,1696.3,1695.6,1696.4,104,0
2018-08-20,01:00:00,1696.1,1697.6,1695.8,1697.9,787,1
2018-08-20,02:00:00,1697.5,1700.5,1697.2,1701.0,1377,1
2018-08-20,03:00:00,1700.6,1698.5,1698.4,1700.7,891,1
2018-08-20,04:00:00,1698.6,1699.8,1698.3,1700.0,401,1
2018-08-20,05:00:00,1699.9,1698.7,1698.1,1699.9,435,1
2018-08-20,06:00:00,1698.7,1697.6,1697.2,1699.8,590,1
2018-08-20,07:00:00,1697.7,1698.1,1697.5,1699.5,1107,1
2018-08-20,08:00:00,1698.2,1698.4,1697.5,1702.0,15673,1
2018-08-20,09:00:00,1698.3,1690.5,1689.2,1701.8,18846,1
2018-08-20,10:00:00,1690.6,1699.1,1690.5,1700.6,9584,0
2018-08-20,11:00:00,1699.0,1699.2,1698.3,1700.6,6204,1
2018-08-20,12:00:00,1699.2,1702.1,1698.2,1702.1,3998,1
2018-08-20,13:00:00,1702.2,1700.5,1700.0,1702.9,4368,1
2018-08-20,14:00:00,1700.6,1699.1,1699.1,1701.7,7718,1
2018-08-20,15:00:00,1699.1,1698.4,1698.0,1700.0,6895,0
2018-08-20,16:00:00,1698.4,1698.2,1697.9,1698.5,17,0
2018-08-20,17:00:00,1700.2,1698.4,1698.0,1700.2,209,1
2018-08-20,18:00:00,1698.4,1697.8,1697.6,1698.5,90,0
2018-08-20,19:00:00,1697.9,1696.8,1695.9,1697.9,457,0
2018-08-20,20:00:00,1696.8,1697.6,1696.3,1698.1,199,0
2018-08-20,21:00:00,1697.4,1698.7,1697.2,1698.9,184,1
2018-08-20,22:00:00,1698.8,1699.0,1698.4,1699.2,131,1
2018-08-20,23:00:00,1699.0,1698.6,1698.1,1699.0,91,1
2018-08-21,00:00:00,1698.8,1698.5,1698.2,1699.2,141,1
2018-08-21,01:00:00,1698.5,1698.6,1698.4,1699.0,250,1
2018-08-21,02:00:00,1698.6,1699.7,1698.6,1700.1,480,1
2018-08-21,03:00:00,1699.8,1700.9,1699.5,1701.1,468,1
2018-08-21,04:00:00,1701.0,1701.4,1700.5,1701.6,506,1
2018-08-21,05:00:00,1701.4,1701.3,1700.8,1701.9,558,1
2018-08-21,06:00:00,1701.4,1701.4,1700.4,1701.5,374,1
2018-08-21,07:00:00,1701.3,1699.7,1699.3,1701.3,1426,1
2018-08-21,08:00:00,1699.8,1711.9,1699.5,1713.1,17201,1
2018-08-21,09:00:00,1711.9,1715.8,1711.9,1717.7,26581,1
2018-08-21,10:00:00,1715.8,1719.6,1713.0,1720.5,13339,1
2018-08-21,11:00:00,1719.6,1722.7,1719.5,1724.4,11244,1
2018-08-21,12:00:00,1722.8,1722.4,1720.5,1724.9,8130,1
2018-08-21,13:00:00,1722.5,1719.3,1718.6,1724.3,8507,1
2018-08-21,14:00:00,1719.3,1719.6,1718.8,1720.9,16686,0
2018-08-21,15:00:00,1719.5,1713.1,1711.5,1720.0,11665,0
2018-08-21,16:00:00,1713.5,1713.4,1713.3,1713.9,120,0
2018-08-21,17:00:00,1712.5,1710.4,1710.4,1714.2,910,0
2018-08-21,18:00:00,1710.5,1710.0,1708.4,1711.2,859,0
2018-08-21,19:00:00,1709.9,1711.3,1708.7,1711.4,524,0
2018-08-21,20:00:00,1711.3,1711.1,1710.6,1711.9,424,0
2018-08-21,21:00:00,1711.1,1713.2,1711.0,1714.1,459,1
2018-08-21,22:00:00,1713.2,1713.9,1713.1,1714.7,365,1
2018-08-21,23:00:00,1714.1,1713.2,1713.0,1714.5,204,1
2018-08-22,00:00:00,1713.2,1713.4,1712.7,1714.1,245,1
2018-08-22,01:00:00,1713.3,1714.0,1711.1,1714.2,641,1
2018-08-22,02:00:00,1713.8,1714.2,1713.3,1715.3,864,1
2018-08-22,03:00:00,1714.3,1715.1,1713.2,1715.1,710,1
2018-08-22,04:00:00,1715.1,1713.8,1713.4,1715.4,839,1
2018-08-22,05:00:00,1713.8,1716.4,1713.3,1716.4,835,1
2018-08-22,06:00:00,1716.4,1714.0,1713.6,1717.1,1187,1
2018-08-22,07:00:00,1713.9,1713.7,1711.2,1714.8,2421,0
2018-08-22,08:00:00,1713.8,1718.2,1713.5,1725.8,17392,1
2018-08-22,09:00:00,1718.2,1719.9,1715.2,1722.1,14736,1
2018-08-22,10:00:00,1720.0,1723.4,1717.8,1723.8,11469,1
2018-08-22,11:00:00,1723.3,1721.7,1720.8,1724.4,4883,1
2018-08-22,12:00:00,1721.7,1723.4,1720.4,1724.8,3541,1
2018-08-22,13:00:00,1723.4,1722.2,1720.3,1724.7,5191,1
2018-08-22,14:00:00,1722.1,1722.4,1721.7,1725.1,10811,1
2018-08-22,15:00:00,1722.4,1723.7,1722.2,1724.1,7118,1
2018-08-22,16:00:00,1723.8,1724.1,1723.5,1724.2,47,1
2018-08-22,17:00:00,1723.9,1724.5,1723.6,1725.0,317,1
2018-08-22,18:00:00,1724.4,1723.9,1723.9,1724.6,90,1
2018-08-22,19:00:00,1723.8,1723.5,1723.0,1724.1,315,0
2018-08-22,20:00:00,1723.4,1721.8,1721.4,1724.6,419,1
2018-08-22,21:00:00,1722.0,1722.2,1721.8,1723.1,213,0
2018-08-22,22:00:00,1722.1,1721.9,1721.4,1722.6,135,0
2018-08-22,23:00:00,1722.0,1722.5,1721.8,1723.1,105,1
2018-08-23,00:00:00,1722.1,1723.0,1721.8,1723.5,144,1
2018-08-23,01:00:00,1722.8,1723.1,1722.3,1723.4,442,1
2018-08-23,02:00:00,1723.1,1724.5,1722.8,1724.8,754,1
2018-08-23,03:00:00,1724.6,1725.1,1722.5,1725.5,728,1
2018-08-23,04:00:00,1725.2,1724.0,1723.7,1725.4,453,1
2018-08-23,05:00:00,1723.9,1724.4,1723.1,1724.8,359,1
2018-08-23,06:00:00,1724.3,1723.5,1722.9,1724.8,453,1
2018-08-23,07:00:00,1723.5,1723.7,1723.4,1724.6,1190,1
2018-08-23,08:00:00,1723.7,1721.5,1721.0,1724.3,10232,1
2018-08-23,09:00:00,1721.4,1720.4,1718.8,1726.3,19445,1
2018-08-23,10:00:00,1720.4,1717.3,1712.7,1721.9,15399,0
2018-08-23,11:00:00,1717.4,1719.1,1716.5,1722.8,9930,0
2018-08-23,12:00:00,1719.2,1716.3,1716.3,1719.2,4988,0
2018-08-23,13:00:00,1716.4,1720.4,1716.3,1720.7,4095,1
2018-08-23,14:00:00,1720.5,1718.2,1717.1,1722.5,10002,1
2018-08-23,15:00:00,1718.2,1719.3,1717.4,1719.7,7007,0
2018-08-23,16:00:00,1719.4,1719.2,1719.2,1719.5,18,0
2018-08-23,17:00:00,1719.1,1718.8,1718.5,1719.4,103,1
2018-08-23,18:00:00,1718.9,1718.3,1718.3,1719.4,107,1
2018-08-23,19:00:00,1718.4,1720.0,1718.0,1720.3,290,1
2018-08-23,20:00:00,1720.0,1719.5,1718.2,1720.9,312,1
2018-08-23,21:00:00,1719.4,1720.8,1718.7,1721.3,212,1
2018-08-23,22:00:00,1720.7,1721.0,1720.2,1721.3,94,1
2018-08-23,23:00:00,1721.0,1720.7,1720.5,1721.0,61,1
2018-08-24,00:00:00,1720.9,1721.4,1720.7,1722.1,212,1
2018-08-24,01:00:00,1721.5,1720.7,1720.3,1721.8,260,1
2018-08-24,02:00:00,1720.5,1721.8,1720.4,1722.7,424,1
2018-08-24,03:00:00,1721.9,1722.5,1721.3,1723.0,459,1
2018-08-24,04:00:00,1722.4,1722.3,1721.6,1722.8,319,1
2018-08-24,05:00:00,1722.3,1723.0,1722.0,1723.5,375,1
2018-08-24,06:00:00,1723.1,1723.4,1722.5,1723.7,702,1
2018-08-24,07:00:00,1723.4,1721.5,1721.4,1723.4,1315,1
2018-08-24,08:00:00,1721.5,1723.5,1721.4,1725.4,9963,1
2018-08-24,09:00:00,1723.6,1725.2,1721.9,1728.7,15848,1
2018-08-24,10:00:00,1725.2,1724.9,1722.8,1726.7,9798,0
2018-08-24,11:00:00,1724.9,1727.5,1724.5,1727.6,5067,1
2018-08-24,12:00:00,1727.4,1722.7,1720.7,1727.6,5488,1
2018-08-24,13:00:00,1722.8,1725.3,1722.5,1725.4,3640,0
2018-08-24,14:00:00,1725.2,1726.3,1724.6,1728.3,9613,1
2018-08-24,15:00:00,1726.3,1726.4,1725.6,1727.2,8582,1
2018-08-24,16:00:00,1726.4,1726.4,1726.4,1726.8,37,1
2018-08-26,17:00:00,1727.9,1729.5,1727.5,1729.7,394,1
2018-08-26,18:00:00,1729.5,1730.3,1728.9,1730.7,213,1
2018-08-26,19:00:00,1730.4,1730.2,1729.8,1731.0,315,1
2018-08-26,20:00:00,1730.3,1730.3,1729.7,1731.0,279,1
2018-08-26,21:00:00,1730.2,1730.1,1729.4,1730.4,424,1
2018-08-26,22:00:00,1730.1,1730.7,1730.1,1731.0,271,1
2018-08-26,23:00:00,1730.6,1730.2,1730.0,1730.6,157,1
2018-08-27,00:00:00,1730.2,1730.3,1730.2,1730.6,124,1
2018-08-27,01:00:00,1730.4,1729.6,1729.1,1730.4,253,1
2018-08-27,02:00:00,1729.7,1728.8,1728.8,1730.4,435,1
2018-08-27,03:00:00,1728.8,1729.7,1728.4,1730.0,508,0
2018-08-27,04:00:00,1729.7,1729.1,1729.0,1730.1,381,1
2018-08-27,05:00:00,1729.0,1728.7,1728.2,1729.3,446,0
2018-08-27,06:00:00,1728.7,1729.2,1728.7,1729.4,275,0
2018-08-27,07:00:00,1729.2,1730.8,1729.2,1731.2,1290,1
2018-08-27,08:00:00,1730.9,1737.5,1730.6,1737.5,12378,1
2018-08-27,09:00:00,1737.5,1735.8,1733.0,1740.2,15119,1
2018-08-27,10:00:00,1735.9,1737.1,1734.4,1737.6,8281,1
2018-08-27,11:00:00,1737.1,1733.4,1732.6,1737.7,7014,1
2018-08-27,12:00:00,1733.5,1732.1,1729.4,1733.7,7489,0
2018-08-27,13:00:00,1732.0,1729.5,1728.6,1733.9,6089,0
2018-08-27,14:00:00,1729.6,1729.2,1726.9,1730.8,10359,0
2018-08-27,15:00:00,1729.2,1730.5,1729.0,1731.6,8463,1
2018-08-27,16:00:00,1730.7,1731.0,1730.5,1731.0,19,1
2018-08-27,17:00:00,1731.0,1731.8,1730.6,1732.0,197,1
2018-08-27,18:00:00,1731.9,1732.1,1731.8,1732.3,111,1
2018-08-27,19:00:00,1732.4,1733.1,1732.2,1733.5,270,1
2018-08-27,20:00:00,1733.3,1733.3,1733.2,1733.9,257,1
2018-08-27,21:00:00,1733.3,1732.2,1732.1,1733.3,271,1
2018-08-27,22:00:00,1732.1,1731.8,1731.6,1732.4,80,0
2018-08-27,23:00:00,1731.9,1730.9,1730.9,1731.9,89,0
2018-08-28,00:00:00,1730.8,1730.5,1730.2,1730.9,113,0
2018-08-28,01:00:00,1730.7,1730.9,1729.9,1731.1,261,1
2018-08-28,02:00:00,1731.0,1730.8,1730.1,1731.8,628,1
2018-08-28,03:00:00,1730.8,1729.1,1728.9,1731.1,1314,1
2018-08-28,04:00:00,1729.1,1731.0,1729.1,1731.6,484,1
2018-08-28,05:00:00,1730.9,1730.8,1730.3,1731.2,237,0
2018-08-28,06:00:00,1730.9,1733.0,1730.5,1733.2,894,1
2018-08-28,07:00:00,1732.8,1733.5,1732.1,1733.7,822,1
2018-08-28,08:00:00,1733.6,1732.0,1729.7,1735.6,11775,1
2018-08-28,09:00:00,1731.9,1729.7,1727.5,1734.1,12616,1
2018-08-28,10:00:00,1729.7,1723.2,1722.5,1732.1,15088,0
2018-08-28,11:00:00,1723.2,1726.0,1721.6,1726.6,7726,0
2018-08-28,12:00:00,1726.1,1726.7,1723.7,1728.0,5343,1
2018-08-28,13:00:00,1726.8,1729.2,1726.7,1729.4,3748,1
2018-08-28,14:00:00,1729.1,1729.0,1728.1,1731.2,7986,1
2018-08-28,15:00:00,1728.9,1729.7,1728.7,1731.1,6408,1
2018-08-28,16:00:00,1729.9,1729.6,1729.6,1730.0,50,1
2018-08-28,17:00:00,1729.6,1730.8,1729.6,1731.2,219,1
2018-08-28,18:00:00,1730.9,1730.7,1730.7,1731.4,94,1
2018-08-28,19:00:00,1730.8,1731.0,1730.7,1731.6,363,1
2018-08-28,20:00:00,1731.2,1731.6,1730.9,1731.6,141,1
2018-08-28,21:00:00,1731.6,1732.0,1731.3,1732.7,264,1
